"","Symbol","Price/Book Ratio","CurrentRatio","NetCurrentRatio","P.E.Ratio","Ask","BookPrice","Name","Trade.Time","Market.Capitalization","Earnings.Share","Price.Book","Shares.Outstanding","Currency","date","cash","shortTermInvestments","netReceivables","inventory","otherCurrentAssets","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","otherAssets","totalAssets","accountsPayable","shortLongTermDebt","otherCurrentLiab","longTermDebt","otherLiab","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","goodWill","intangibleAssets","deferredLongTermAssetCharges","capitalSurplus","minorityInterest","deferredLongTermLiab","X.ticker."
"284","AEE",2.65629082183969,0.66778149386845,0.0884165467360419,24.961538,98.7,36.6488487748594,"Ameren Corporation","2022-08-19 16:00:01",25152417792,3.9,2.5460963,258371008,"USD","2022-06-30",7000000,NA,1000000000,600000000,789000000,2396000000,309000000,30086000000,3906000000,37108000000,897000000,605000000,1065000000,12985000000,10526000000,3588000000,27099000000,3000000,3336000000,14000000,14000000,9880000000,9469000000,411000000,NA,NA,6527000000,129000000,1487000000,"AEE"
"285","CTRA",1.97740372143384,1.80382165605096,0.335346358792185,7.2661867,30.66,15.3231227916402,"Coterra Energy Inc.","2022-08-19 16:03:22",24106528768,4.17,1.9778068,795595008,"USD","2022-06-30",1059000000,NA,1695000000,46000000,32000000,2832000000,NA,17702000000,113000000,20647000000,1044000000,124000000,170000000,2981000000,3658000000,1570000000,8445000000,89000000,3460000000,-2334000000,5000000,12191000000,12191000000,NA,NA,NA,10976000000,NA,4000000,"CTRA"
"286","ARE",1.61769165081082,2.4332856996234,0.120561884418433,89.64285,163.65,100.853580358894,"Alexandria Real Estate Equities","2022-08-19 16:00:01",26620858368,1.82,1.5369035,163168000,"USD","2022-06-30",420258000,NA,967610000,NA,153144000,1541012000,1695048000,28695708000,629027000,33244053000,428504000,28000,192571000,10271378000,1476901000,633305000,12781917000,1615000,NA,-11851000,-11851000,17139335000,16456077000,NA,683258000,NA,17149571000,3322801000,515316000,"ARE"
"287","WTW",-10.6690206262898,1.11421181595426,0.740992214376245,15.569473,218.64,-20.2699016059509,"Willis Towers Watson Public Lim","2022-08-19 16:00:05",23781246976,13.89,2.3033092,109966000,"USD","2022-06-30",1920000000,NA,2209000000,NA,12138000000,16370000000,NA,1365000000,2208000000,32509000000,900000000,NA,13021000000,4720000000,2035000000,14692000000,22092000000,NA,1971000000,-2489000000,-2486000000,10337000000,-2229000000,10158000000,2408000000,NA,10855000000,80000000,NA,"WTW"
"288","DRE",3.91720621506407,1.30484092988261,0.0670759377645984,25.600807,63.7,16.3660641386428,"Duke Realty Corporation","2022-08-19 16:00:02",24681611264,2.48,3.8777258,384992992,"USD","2022-06-30",44195000,NA,243333000,NA,17703000,305231000,207977000,9256175000,1188899000,10958282000,123428000,NA,NA,3888680000,347814000,233922000,4550529000,3848000,60571000,-26233000,-26233000,6300820000,6300820000,NA,NA,NA,6262634000,106933000,341923000,"DRE"
"289","ETR",2.1833423972863,0.865345391190113,0.104727082338657,20.140728,122.01,55.7173259003628,"Entergy Corporation","2022-08-19 16:00:02",24745799680,6.04,2.1130064,203418000,"USD","2022-06-30",579889000,NA,1562488000,1232758000,1220617000,4795411000,445181000,41572306000,10637509000,57827579000,1935286000,909030000,1058313000,24543896000,15704087000,5541615000,45789598000,2720000,10266189000,-5308198000,-324038000,11711079000,11333907000,377172000,NA,87600000,6750368000,326902000,6130081000,"ETR"
"290","FTV",-7.29889683392054,0.936430130586298,0.369296987087518,37.120876,68.98,-9.25619297899489,"Fortive Corporation","2022-08-19 16:03:41",24030887936,1.82,2.5437703,355696992,"USD","2022-07-01",682900000,NA,940900000,547700000,NA,2445300000,NA,407600000,481300000,16070900000,581700000,999900000,479800000,2682200000,1328000000,2611300000,6621500000,3600000,6374500000,-585000000,-342100000,9444300000,-3292400000,9058200000,3678500000,NA,3651200000,5100000,NA,"FTV"
"291","ANSS",206.492635431765,2.12458319926877,0.796737352362943,53.67984,272.11,1.31539801028852,"ANSYS, Inc.","2022-08-19 16:00:04",23649601536,5.06,5.3081884,87068704,"USD","2022-06-30",517303000,332000,743604000,NA,NA,1327225000,1714000,206897000,244519000,6118580000,17304000,NA,377925000,753402000,176367000,624699000,1665825000,953000,4429008000,-1427755000,-126847000,4452755000,114530000,3566968000,771257000,19892000,1450549000,NA,NA,"ANSS"
"292","TSN",11.7645085810324,1.98697137975224,0.555204105991884,7.3450136,82.5,8.62863736945379,"Tyson Foods, Inc.","2022-08-19 16:00:01",29399506944,11.13,1.518952,289616992,"USD","2022-07-02",1056000000,NA,2518000000,5332000000,397000000,9303000000,103000000,8393000000,1590000000,36245000000,2306000000,67000000,1430000000,8261000000,3813000000,4682000000,16756000000,45000000,19708000000,-4934000000,-255000000,19355000000,2499000000,10531000000,6325000000,NA,4536000000,134000000,NA,"TSN"
"293","LYB",2.96629474164629,1.67842676074742,0.520799545896854,5.3481126,89.55,30.0914131516201,"LyondellBasell Industries NV","2022-08-19 16:03:47",29117149184,16.69,2.3883553,326206016,"USD","2022-06-30",1057000000,NA,5407000000,5097000000,160000000,12845000000,4544000000,16604000000,617000000,37024000000,4806000000,17000000,520000000,11219000000,4223000000,7653000000,24664000000,19000000,9050000000,-2916000000,-1716000000,12230000000,9816000000,1793000000,621000000,NA,6077000000,130000000,NA,"LYB"
"294","ZBH",-11.5615943627427,1.81153596363046,0.478436123111888,82.05073,114.05,-9.79363263749881,"Zimmer Biomet Holdings, Inc.","2022-08-19 16:03:50",23757920256,1.38,1.9584205,209820000,"USD","2022-06-30",386400000,NA,1282100000,2122700000,98500000,4462900000,10800000,1796600000,1009100000,21452700000,307100000,853400000,1069900000,5299600000,1564900000,2463600000,9328100000,3100000,9606500000,-6910000000,-192500000,12118400000,-2054900000,8868900000,5304400000,NA,9418800000,6200000,NA,"ZBH"
"295","WST",10.2967259813735,3.13413555122987,1.8895764429745,35.620956,328.7,31.0312229904927,"West Pharmaceutical Services, I","2022-08-19 16:03:55",23659816960,8.97,9.752762,74048000,"USD","2022-06-30",718500000,NA,528400000,411600000,112600000,1771100000,193300000,1154300000,116400000,3361700000,220000000,44200000,209400000,207800000,94200000,565100000,937300000,18800000,2792500000,-612200000,-245900000,2424400000,2297800000,106600000,20000000,49400000,225300000,NA,NA,"WST"
"296","VMC",19.4108169684876,1.84542893228408,0.255401825931454,38.52193,175.3,9.04959330629566,"Vulcan Materials Company (Holdi","2022-08-19 16:00:02",23345389568,4.56,3.4733949,132901000,"USD","2022-06-30",120700000,NA,1111600000,524200000,143000000,1899500000,33100000,6435800000,294700000,14181500000,441000000,500000,330900000,3873700000,1840300000,1029300000,7437300000,132900000,3921400000,-150500000,-150500000,6721100000,1202700000,3742400000,1776000000,NA,2817300000,23100000,NA,"VMC"
"297","FE",4.50028106259542,0.753412462908012,0.0751050109448027,17.340336,41.26,9.1705386407576,"FirstEnergy Corp.","2022-08-19 16:03:40",23581472768,2.38,2.1717625,571395008,"USD","2022-06-30",478000000,NA,1388000000,304000000,107000000,2539000000,363000000,35367000000,1233000000,45120000000,1182000000,353000000,1304000000,20763000000,9673000000,3370000000,33806000000,57000000,-1130000000,-12000000,-12000000,10858000000,5240000000,5618000000,NA,NA,11943000000,456000000,99000000,"FE"
"298","BKR",5.03372940769835,1.51456,0.760647131301227,62.899998,25.47,5.03286377017463,"Baker Hughes Company","2022-08-19 16:00:04",25631750144,0.4,1.7114482,1011750016,"USD","2022-06-30",2928000000,965000000,5572000000,4052000000,682000000,14199000000,NA,4531000000,5233000000,33753000000,3764000000,34000000,5577000000,6625000000,2667000000,9375000000,18667000000,NA,-10927000000,-2789000000,-2789000000,14882000000,5092000000,5741000000,4049000000,773000000,28598000000,204000000,160000000,"BKR"
"299","TSCO",12.1426136410477,1.4407402088505,0.542438055878376,22.462982,203.61,16.7418648648649,"Tractor Supply Company","2022-08-19 16:00:04",22565189632,9.05,11.811631,111000000,"USD","2022-06-25",530822000,NA,NA,2485138000,NA,3230396000,NA,4504704000,78574000,7869194000,1280518000,NA,80959000,987411000,146746000,2242178000,5955327000,1414000,5322859000,-4631088000,9148000,1913867000,1858347000,NA,55520000,NA,1220682000,NA,NA,"TSCO"
"300","HIG",1.99099232091691,1.90824400204186,0.257030390539054,11.336079,70,34.5606558325117,"Hartford Financial Services Gro","2022-08-19 16:03:58",22235402240,6.07,1.6085371,323142016,"USD","2022-06-30",258000000,2524000000,4996000000,NA,7175000000,14953000000,43422000000,970000000,9358000000,72402000000,NA,20000000,7816000000,4355000000,45985000000,7836000000,58176000000,4000000,16388000000,-5764000000,-3262000000,13892000000,11168000000,1911000000,1788000000,1191000000,3264000000,NA,NA,"HIG"
"301","LH",-14.2805877277912,1.90351507813387,0.503966981888123,11.917304,254.85,-17.4579646017699,"Laboratory Corporation of Ameri","2022-08-19 16:00:01",22537623552,20.92,2.1813235,90400000,"USD","2022-06-30",1068800000,NA,3043800000,436300000,NA,5030800000,57700000,2870200000,465500000,20403100000,754700000,1600000,544200000,5415700000,1172500000,2642900000,9982400000,8300000,10897900000,-505500000,-505500000,10400700000,-1578200000,8114000000,3864900000,28700000,NA,20000000,NA,"LH"
"302","URI",-228.491517360825,1.06969846762234,0.146473534587789,13.385038,316.2,-1.38600336641642,"United Rentals, Inc.","2022-08-19 16:00:01",22163677184,23.66,3.672492,69985400,"USD","2022-06-30",68000000,NA,1744000000,199000000,NA,2164000000,NA,1443000000,11070000000,20820000000,1065000000,60000000,NA,9631000000,2357000000,2023000000,14774000000,1000000,8411000000,-4936000000,-217000000,6046000000,-97000000,5610000000,533000000,NA,2570000000,NA,NA,"URI"
"303","PPL",2.0186774738341,0.617552334943639,0.0992280822803916,31.121212,30.89,15.2624674962146,"PPL Corporation","2022-08-19 16:00:01",22681860096,0.99,1.6352636,736185024,"USD","2022-06-30",336000000,NA,1211000000,332000000,292000000,2301000000,NA,29910000000,2217000000,37062000000,985000000,502000000,1128000000,12224000000,7239000000,3726000000,23189000000,8000000,2649000000,-1100000000,-124000000,13870000000,11236000000,2297000000,337000000,NA,12313000000,3000000,1681000000,"PPL"
"304","LUV",2.28067981572806,1.65622064725472,0.713560444411743,24.127388,37.95,16.6090835666212,"Southwest Airlines Company","2022-08-19 16:00:01",22476099584,1.57,2.021237,593350016,"USD","2022-06-30",13234000000,3197000000,1389000000,751000000,755000000,19396000000,NA,16452000000,1189000000,38302000000,1908000000,1662000000,6312000000,8877000000,5374000000,11711000000,27182000000,888000000,16311000000,-10045000000,805000000,11120000000,9855000000,970000000,295000000,NA,3966000000,NA,NA,"LUV"
"305","MKC",-5.97223522333018,0.742004468560485,0.278647456489428,36.27668,93.13,-16.4557315787793,"McCormick & Company, Incorporat","2022-08-19 16:00:01",24615761920,2.53,5.3553505,250472000,"USD","2022-05-31",325800000,NA,493100000,1344600000,7100000,2324700000,NA,1136100000,777200000,12957900000,1126400000,770800000,10700000,3937100000,1272700000,3133000000,8342800000,2119200000,2933600000,-454600000,-454600000,4598200000,-4121700000,5300200000,3419700000,NA,NA,16900000,NA,"MKC"
"306","MLM",9.79229640483254,3.62529550827423,0.355218963542538,28.980158,365.73,37.2895160010325,"Martin Marietta Materials, Inc.","2022-08-19 16:03:29",22775902208,12.6,3.3656237,62374100,"USD","2022-06-30",772100000,NA,1037200000,835200000,115800000,2760300000,NA,6566600000,771800000,14542800000,359700000,NA,246800000,5044300000,1608700000,761400000,7770700000,600000,3423100000,-128100000,-128100000,6770000000,2325900000,3400500000,1043600000,NA,3474400000,2100000,NA,"MLM"
"307","MPWR",16.8999154933356,5.23440883031353,3.67400867692121,73.51293,524.94,30.2752997499412,"Monolithic Power Systems, Inc.","2022-08-19 16:00:04",23939592192,6.96,16.821186,46789000,"USD","2022-06-30",342867000,469012000,132581000,359647000,18318000,1332089000,2219000,362236000,82578000,1785693000,77925000,NA,82318000,NA,105607000,254487000,362571000,891888000,545920000,-14686000,-14686000,1423122000,1416551000,6571000,NA,23961000,NA,NA,NA,"MPWR"
"308","GPC",-30.1072931525384,1.16896512957474,0.677514719549825,20.70596,160.37,-5.30934489274092,"Genuine Parts Company","2022-08-19 16:00:02",22607747072,7.72,6.203431,141431008,"USD","2022-06-30",519131000,NA,2235453000,4296191000,172393000,8526268000,NA,2304473000,1015984000,16238187000,5409587000,14118000,1870155000,3304223000,1185869000,7293860000,12584624000,141281000,4329115000,-953228000,-953228000,3640556000,-750906000,2538240000,1853222000,NA,123388000,13007000,NA,"GPC"
"309","ABC",-2.42086055323995,0.92098624679667,0.701508933795017,17.454649,152.55,-62.7999835953256,"AmerisourceBergen Corporation","2022-08-19 16:00:01",31509434368,8.71,140.89899,207258000,"USD","2022-06-30",3034233000,NA,18752080000,15823360000,1773605000,39744526000,NA,2104765000,2084241000,57173630000,39305668000,1421566000,516100000,4640131000,7828307000,43154310000,56655766000,2925000,2779357000,-8186427000,-1421301000,224299000,-13015799000,8632124000,4607974000,252379000,5628444000,293565000,NA,"ABC"
"310","LEN",1.32589036800609,10.4074586358027,2.11367708103302,5.750343,84.8,70.4592643402443,"Lennar Corporation","2022-08-19 16:00:01",23821207552,14.58,1.131108,254987008,"USD","2022-05-31",1378082000,NA,619747000,22489921000,28440000,26455687000,2659153000,NA,1328825000,34306202000,1555283000,591134000,377990000,4071288000,4291472000,2541993000,12516428000,29242000,16288698000,-74867000,1748000,21598255000,17966197000,3442359000,NA,NA,5355182000,191519000,NA,"LEN"
"311","NDAQ",-6.15339760112472,0.939931928985374,0.610212003583159,27.63811,187.22,-30.4075924319967,"Nasdaq, Inc.","2022-08-19 16:00:04",30637766656,6.77,5.2441144,163742000,"USD","2022-06-30",454000000,NA,652000000,NA,9098000000,10218000000,440000000,976000000,141000000,22596000000,175000000,NA,9284000000,4696000000,708000000,10871000000,16745000000,2000000,6869000000,-2414000000,-1905000000,5842000000,-4979000000,8151000000,2670000000,NA,1385000000,9000000,NA,"NDAQ"
"312","FANG",1.69833060738961,0.732317073170732,0.132589975712078,6.0533886,131.5,76.7753911370618,"Diamondback Energy, Inc. - Comm","2022-08-19 16:00:04",22614970368,21.54,1.7155676,173440992,"USD","2022-06-30",43000000,NA,1037000000,65000000,33000000,1201000000,660000000,21369000000,218000000,23448000000,62000000,75000000,1096000000,5520000000,1898000000,1640000000,9058000000,2000000,-458000000,NA,NA,13316000000,13316000000,NA,NA,33000000,13772000000,1074000000,NA,"FANG"
"313","DAL",-1.78573026216601,0.657688801094059,0.243865678789757,36.53846,33.13,-18.6198330345426,"Delta Air Lines, Inc.","2022-08-19 16:00:02",21319833600,0.91,5.568581,641198016,"USD","2022-06-30",9221000000,1549000000,3093000000,1734000000,213000000,17313000000,1771000000,37708000000,2263000000,74805000000,5353000000,1621000000,12658000000,21444000000,14761000000,26324000000,70994000000,NA,-353000000,-7321000000,-7008000000,3811000000,-11939000000,9753000000,5997000000,1219000000,11485000000,NA,NA,"DAL"
"314","RF",2.3942573569161,0.166160822807753,0.161889460599303,10.134529,23.71,9.43925241326367,"Regions Financial Corporation","2022-08-19 16:00:02",21117349888,2.23,1.4221888,934396032,"USD","2022-06-30",2301000000,NA,NA,11000000,19176000000,23377000000,29888000000,1768000000,99077000000,160908000000,138263000000,NA,NA,2319000000,1393000000,140689000000,144401000000,10000000,6314000000,-3438000000,-2067000000,14848000000,8820000000,5749000000,1049000000,NA,11962000000,NA,NA,"RF"
"315","RJF",3.09837613394858,3.04504775836847,0.923700387632311,15.533523,109.21,35.144215365012,"Raymond James Financial, Inc.","2022-08-19 16:03:41",23501182976,7.01,2.4974196,215824992,"USD","2022-06-30",5958000000,16882000000,46986000000,NA,357000000,70773000000,10756000000,983000000,1789000000,86111000000,19055000000,NA,1767000000,3391000000,49500000000,23242000000,76619000000,2000000,8478000000,-2033000000,-576000000,9395000000,7585000000,1335000000,475000000,479000000,2948000000,-23000000,NA,"RJF"
"316","CHD",-10.0172146580501,1.01384063006718,0.357987076721741,28.158728,89.62,-8.85475659954161,"Church & Dwight Company, Inc.","2022-08-19 16:03:32",21546027008,3.15,6.060813,242908992,"USD","2022-06-30",639700000,NA,405800000,663000000,42200000,1750700000,12200000,824400000,152200000,8444800000,667200000,699900000,7200000,2103900000,906600000,1726800000,4890400000,292800000,5630100000,-2718600000,-47100000,3554400000,-2150900000,2270700000,3434600000,NA,350100000,NA,NA,"CHD"
"317","ULTA",12.0544198984333,1.5826671342406,0.775120805188316,20.284206,414.55,33.452461591606,"Ulta Beauty, Inc.","2022-08-19 16:00:04",20895649792,19.88,12.021166,51818100,"USD","2022-04-30",654486000,NA,192754000,1570552000,NA,2531867000,NA,2397583000,70409000,5012036000,585500000,NA,432807000,NA,98313000,1599747000,3266416000,528000,851940000,-58650000,NA,1745620000,1733443000,10870000,1307000,NA,951802000,NA,NA,"ULTA"
"318","CF",8.36314420113544,3.40747493163172,0.632594347605348,8.490566,103.3,12.3757288129932,"CF Industries Holdings, Inc.","2022-08-19 16:03:30",20623513600,12.19,4.5953026,199260992,"USD","2022-06-30",2370000000,NA,724000000,497000000,147000000,3738000000,79000000,6849000000,634000000,13423000000,806000000,NA,204000000,2964000000,1701000000,1097000000,5909000000,2000000,3729000000,-616000000,-285000000,4589000000,2466000000,2090000000,33000000,NA,1474000000,2925000000,NA,"CF"
"319","NTRS",2.7386946646453,0.387513239486648,0.368819888138084,13.681632,100.62,36.7182199765544,"Northern Trust Corporation","2022-08-19 16:00:04",20955396096,7.35,2.0574934,208387008,"USD","2022-06-30",5129800000,4252400000,1144500000,100000,40511500000,54112000000,55475300000,476600000,45189200000,157786300000,133674600000,NA,276700000,4399900000,2677600000,139639100000,146716600000,408600000,13586100000,-4761000000,-1510600000,10184800000,7651600000,690000000,1843200000,NA,951100000,NA,NA,"NTRS"
"320","MAA",3.64592238652308,0.368334280841387,0.0481588956797205,36.12377,184.15,51.8305338750336,"Mid-America Apartment Communiti","2022-08-19 16:03:27",21814519808,5.09,3.5474906,115439000,"USD","2022-06-30",60568000,NA,NA,NA,185634000,246202000,87076000,10808935000,138188000,11280401000,NA,124921000,2000000,4393393000,22403000,668420000,5112285000,1152000,NA,-1209807000,-1209807000,5983265000,5983265000,NA,NA,NA,7191920000,184842000,NA,"MAA"
