"","Symbol","Trade Time","Name","Ask","Market Capitalization","Earnings/Share","P/E Ratio","Price/Book","Shares Outstanding","Currency","date","cash","shortTermInvestments","netReceivables","inventory","otherCurrentAssets","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","otherAssets","totalAssets","accountsPayable","shortLongTermDebt","otherCurrentLiab","longTermDebt","otherLiab","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","goodWill","intangibleAssets","deferredLongTermAssetCharges","capitalSurplus","minorityInterest","deferredLongTermLiab","(ticker)"
"443","WRK",2022-08-19 16:00:01,"Westrock Company",41.61,10576253952,3.48,11.951149,0.923053,254298000,"USD","2022-06-30",305400000,NA,3054400000,2300500000,344400000,6004700000,477800000,10736500000,2706600000,28885700000,2259700000,379900000,682900000,7.386e+09,5122800000,4111400000,17404300000,2500000,1934400000,-1095400000,-1095400000,11457900000,2497800000,5928800000,3031300000,NA,10616400000,23500000,NA,"WRK"
"444","RE",2022-08-19 16:00:01,"Everest Re Group, Ltd.",285.68,11094055936,19.82,14.202826,1.2533895,39410500,"USD","2022-06-30",2116049000,300840000,3743210000,NA,2275091000,8997740000,26306410000,NA,1767004000,37907650000,505214000,NA,4681010000,2570319000,20762577000,5721888000,29054784000,7e+05,11994137000,-5425484000,-1576854000,8852866000,8852866000,NA,836496000,NA,2283513000,NA,NA,"RE"
"445","BIO",2022-08-19 16:03:20,"Bio-Rad Laboratories, Inc.",510.27,15196001280,-3.387,NA,1.6981194,24633900,"USD","2022-06-30",596584000,1371075000,456624000,657130000,37750000,3249697000,8086702000,656471000,102186000,12682126000,158259000,-34000,238623000,1186743000,1790343000,613714000,3759529000,3000,9210457000,-759726000,-533386000,8922597000,8335527000,347323000,239747000,NA,471863000,NA,NA,"BIO"
"446","CRL",2022-08-19 16:00:02,"Charles River Laboratories Inte",217.97,11067344896,8.51,25.56874,4.179761,50863300,"USD","2022-06-25",200321000,1012000,755343000,256765000,98706000,1393086000,279071000,1765543000,199031000,7529361000,211381000,95000,383257000,2966529000,425126000,1048135000,4836257000,510000,1183094000,-297023000,-258555000,2647706000,-1244924000,2860258000,1032372000,42467000,1761125000,45398000,NA,"CRL"
"447","NRG",2022-08-19 16:00:01,"NRG Energy, Inc.",43.17,10099564544,14.23,3.0182714,1.9055859,235147008,"USD","2022-06-30",5.8e+08,NA,3.613e+09,6.04e+08,1.5881e+10,2.1148e+10,1.33e+08,1.835e+09,7.112e+09,3.4335e+10,2.933e+09,6.2e+07,1.197e+10,7.958e+09,4.427e+09,1.6437e+10,2.9035e+10,4e+06,2.6e+09,-5.746e+09,-1.2e+08,5.3e+09,1.193e+09,1.657e+09,2.45e+09,1.501e+09,8.442e+09,NA,NA,"NRG"
"448","TAP",2022-08-19 16:03:46,"Molson Coors Beverage Company",56.05,12169230336,3.36,16.693453,0.90891415,200366000,"USD","2022-06-30",442100000,NA,1091700000,872400000,465700000,2871900000,NA,4298300000,1075700000,27387900000,3171400000,2100000,5.1e+07,6499100000,3615900000,3514300000,13785100000,521500000,7433800000,-1566600000,-1.069e+09,13372800000,-5769200000,6148500000,12993500000,NA,6984100000,2.3e+08,NA,"TAP"
"449","HAS",2022-08-19 16:00:04,"Hasbro, Inc.",84,11599644672,3.88,21.649485,3.887629,138091008,"USD","2022-06-26",586300000,NA,1290200000,867500000,61200000,3085400000,NA,409900000,542900000,9.503e+09,543800000,1.37e+08,566100000,3.739e+09,463600000,2158200000,6467200000,110100000,4265900000,-3895800000,-259600000,2983600000,-2481200000,3483200000,1981600000,NA,2503400000,52200000,NA,"HAS"
"450","HSIC",2022-08-19 16:00:05,"Henry Schein, Inc.",76.68,10400547840,4.67,16.361885,2.9008012,136115008,"USD","2022-06-25",1.08e+08,NA,1.409e+09,1.823e+09,NA,3.789e+09,4.16e+08,6.83e+08,NA,8.324e+09,9.01e+08,4e+06,2.12e+08,7.62e+08,3.9e+08,2.076e+09,3.511e+09,1e+06,3.834e+09,-2.41e+08,-2.41e+08,3.594e+09,1.58e+08,2.833e+09,6.03e+08,NA,NA,1.219e+09,NA,"HSIC"
"451","CZR",2022-08-19 16:00:04,"Caesars Entertainment, Inc.",46.66,10015417344,-6.014,NA,2.7394285,214416992,"USD","2022-06-30",9.97e+08,NA,4.94e+08,4.7e+07,3.071e+09,4.9e+09,9.6e+07,1.4606e+10,1.174e+09,3.667e+10,3.23e+08,7e+07,3.18e+09,1.3669e+10,1.87e+09,4.897e+09,3.2959e+10,NA,-3.213e+09,-4.3e+07,-2e+07,3.649e+09,-1.2245e+10,1.1082e+10,4.812e+09,NA,6.905e+09,6.2e+07,NA,"CZR"
"452","PHM",2022-08-19 16:04:27,"PulteGroup, Inc.",42.9,9794680832,8.94,4.7326627,1.2704561,231498000,"USD","2022-06-30",662780000,NA,49200000,10762216000,80739000,12181248000,150496000,70800000,1156455000,13700336000,750508000,3733000,3651000,2030112000,1195783000,2666438000,5955120000,2326000,4423740000,NA,NA,7745216000,7603879000,NA,141337000,120524000,3319150000,NA,NA,"PHM"
"453","FFIV",2022-08-19 16:00:04,"F5, Inc.",173,10217298944,5.52,31.076086,4.3978972,59562200,"USD","2022-06-30",541883000,196458000,733528000,43787000,107868000,1688925000,19112000,389373000,452263000,5021289000,73420000,354591000,1086012000,NA,664561000,1768700000,2698304000,32851000,2314760000,-24626000,-24626000,2322985000,-148631000,2259951000,211665000,171533000,NA,NA,42245000,"FFIV"
"454","CPB",2022-08-19 16:00:02,"Campbell Soup Company",51.33,15422555136,3.12,16.445515,4.536693,300576000,"USD","2022-05-01",1.96e+08,NA,5.11e+08,1.044e+09,1.01e+08,1.852e+09,NA,2.559e+09,2.5e+08,1.1847e+10,1.286e+09,NA,1.26e+08,3.98e+09,1.568e+09,2.699e+09,8.452e+09,1.2e+07,4.059e+09,-1.08e+09,8e+06,3.393e+09,-3.793e+09,3.978e+09,3.208e+09,NA,4.02e+08,2e+06,NA,"CPB"
"455","MKTX",2022-08-19 16:00:04,"MarketAxess Holdings, Inc.",268.61,9873348608,6.39,41.05008,9.865357,37640000,"USD","2022-06-30",290544000,NA,617330000,NA,148205000,1145457000,NA,161857000,NA,1567710000,20297000,NA,27660000,NA,397711000,89134000,566908000,123000,1035723000,-360091000,-39839000,1000802000,740406000,154789000,105607000,NA,325047000,NA,NA,"MKTX"
"456","CCL",2022-08-19 16:00:01,"Carnival Corporation",9.79,12659656704,-8.31,NA,1.363448,1096760064,"USD","2022-05-31",7.054e+09,1.51e+08,5.67e+08,4.25e+08,9e+06,8.554e+09,NA,4.0467e+10,2.221e+09,5.2988e+10,9.12e+08,3.197e+09,4.767e+09,2.9263e+10,9.65e+08,1.338e+10,4.4728e+10,3.72e+08,2.649e+09,-1.0218e+10,-1.742e+09,8.26e+09,6.514e+09,5.79e+08,1.167e+09,NA,1.5457e+10,NA,NA,"CCL"
"457","LUMN",2022-08-19 16:00:02,"Lumen Technologies, Inc.",11.09,11450861568,1.94,5.701031,0.9345163,1035340032,"USD","2022-06-30",3.6e+08,NA,1.529e+09,1.51e+08,9.345e+09,1.179e+10,NA,2.072e+10,2.59e+09,5.7675e+10,1.053e+09,1.56e+08,3.214e+09,2.763e+10,1.171e+10,5.781e+09,4.5456e+10,1.032e+09,-5.055e+09,-2.217e+09,-2.217e+09,1.2219e+10,-1.0356e+10,1.5947e+10,6.628e+09,NA,1.8459e+10,NA,1.56e+08,"LUMN"
"458","REG",2022-08-19 16:00:04,"Regency Centers Corporation",64.92,11138051072,2.82,22.98227,1.8111951,171116000,"USD","2022-06-30",118062000,NA,159643000,NA,35449000,317104000,386072000,9745371000,71909000,10901815000,322409000,11508000,NA,3725872000,421091000,333917000,4695680000,1711000,NA,-1751139000,-1727257000,6125033000,5743674000,167095000,214264000,NA,7874461000,81102000,71909000,"REG"
"459","NLSN",2022-08-19 16:00:02,"Nielsen N.V.",27.73,9949409280,1.58,17.5,2.8640976,359833984,"USD","2022-06-30",6.21e+08,NA,5.19e+08,NA,NA,1.392e+09,NA,3.71e+08,1.9e+08,1.091e+10,4.95e+08,3.1e+07,1.55e+08,5.522e+09,8.69e+08,6.81e+08,7.25e+09,3.2e+07,-3.7e+07,-7.64e+08,-7.64e+08,3.474e+09,-5.483e+09,5.577e+09,3.38e+09,4.4e+07,4.243e+09,1.86e+08,NA,"NLSN"
"460","TPR",2022-08-19 16:03:48,"Tapestry, Inc.",36.84,9273868288,3.17,11.618297,3.8866613,251802000,"USD","2022-07-02",789800000,163400000,469500000,994200000,51700000,2573800000,1e+05,1.826e+09,257300000,7265300000,520700000,31200000,80500000,1659200000,567100000,1468800000,4979800000,2400000,-1166200000,-170900000,-170900000,2285500000,-322600000,1241500000,1366600000,47900000,3620200000,NA,NA,"TPR"
"461","JNPR",2022-08-19 16:00:02,"Juniper Networks, Inc.",29.97,9591164928,1.18,25.194916,2.2419124,322608992,"USD","2022-06-30",721800000,294300000,1048400000,394900000,497600000,3.072e+09,657900000,820900000,380200000,8.861e+09,360600000,NA,1009800000,1.688e+09,849300000,1949900000,4612300000,NA,-2625400000,-1e+05,-1e+05,4248700000,318700000,3733800000,196200000,NA,6874200000,NA,NA,"JNPR"
"462","GL",2022-08-19 16:00:01,"Globe Life Inc.",104.08,10130577408,7.03,14.789474,1.904631,97437504,"USD","2022-06-30",172257000,115824000,478571000,NA,256548000,1023200000,17939226000,NA,1514072000,26043167000,431652000,315281000,924552000,1627143000,17241584000,1851330000,20720057000,109218000,6469956000,-1787580000,-731493000,5323110000,4841319000,481791000,5084878000,NA,531516000,NA,NA,"GL"
"463","AIZ",2022-08-19 16:00:02,"Assurant, Inc.",174.72,9144018944,8.48,20.265331,2.0523815,53209300,"USD","2022-06-30",1.182e+09,179500000,2376900000,NA,6188800000,9927200000,7.135e+09,608800000,1067100000,31728700000,4693800000,NA,19219500000,2128800000,578300000,24561900000,2.7269e+10,6e+05,3774200000,-9.45e+08,-822200000,4459700000,1225300000,2558200000,10432400000,NA,1629900000,NA,NA,"AIZ"
"464","ALLE",2022-08-19 16:03:08,"Allegion plc",106.51,9350354944,5.2,20.471153,12.035048,87838000,"USD","2022-06-30",919600000,NA,333300000,428400000,71700000,1.753e+09,41600000,375200000,290800000,3653700000,278400000,12600000,NA,2018100000,174100000,610400000,2.874e+09,9e+05,1035200000,-264600000,-264600000,776900000,-416200000,7.81e+08,412100000,NA,5400000,2800000,NA,"ALLE"
"465","WHR",2022-08-19 16:03:51,"Whirlpool Corporation",174.93,9170443264,11.4,14.757895,2.2926602,54508100,"USD","2022-06-30",1.642e+09,NA,2.723e+09,3.218e+09,2.45e+08,8.46e+09,NA,3.512e+09,2.37e+09,1.8352e+10,5.063e+09,2.48e+08,7.04e+08,4.831e+09,9.65e+08,7.592e+09,1.4143e+10,1.14e+08,9.912e+09,-9.037e+09,-2.09e+09,4.036e+09,2.6e+07,2.183e+09,1.827e+09,1.769e+09,3.047e+09,1.73e+08,NA,"WHR"
"466","BBWI",2022-08-19 16:03:18,"Bath & Body Works, Inc.",38.89,8826078208,4.09,9.452322,-3.4312594,228300000,"USD","2022-07-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.659e+09,-3.452e+09,NA,NA,NA,NA,NA,NA,"BBWI"
"467","AAL",2022-08-19 16:00:04,"American Airlines Group, Inc.",14.08,9208317952,-3.671,NA,-1.0932798,649846016,"USD","2022-06-30",4.01e+08,1.2121e+10,1.835e+09,2.273e+09,9.97e+08,1.8525e+10,2.31e+08,3.6887e+10,6.15e+09,6.7963e+10,2.733e+09,1.933e+09,1.2034e+10,3.4421e+10,1.2339e+10,2.277e+10,7.6385e+10,6e+06,-9.797e+09,-5.89e+09,-5.89e+09,-8.422e+09,-1.4592e+10,4.091e+09,2.079e+09,3.858e+09,7.259e+09,NA,NA,"AAL"
"468","FBHS",2022-08-19 16:03:31,"Fortune Brands Home & Security,",67.53,8743122944,5.53,12.22604,2.9613247,129317000,"USD","2022-06-30",360600000,NA,998500000,1446700000,2.58e+08,3063800000,58900000,1266800000,130400000,8334100000,756300000,NA,685200000,3357900000,432500000,1441500000,5381700000,1900000,3.145e+09,-3240700000,27800000,2952400000,-861800000,2479600000,1334600000,NA,3046200000,NA,NA,"FBHS"
"469","BWA",2022-08-19 16:00:02,"BorgWarner Inc.",39.5,9219830784,2.75,14.1563635,1.3383527,236831008,"USD","2022-06-30",1.39e+09,NA,3.152e+09,1.653e+09,2.12e+08,6.48e+09,3.63e+08,4.327e+09,6.07e+08,1.6144e+10,2.298e+09,4e+06,7.69e+08,4.156e+09,1.019e+09,3.651e+09,8.973e+09,3e+06,7.005e+09,-2.752e+09,-8.16e+08,6.889e+09,2.522e+09,3.284e+09,1.083e+09,2.29e+08,2.633e+09,2.82e+08,NA,"BWA"
"470","HII",2022-08-19 16:00:02,"Huntington Ingalls Industries, ",237.2,9407284224,14.56,16.173763,3.1909213,39947700,"USD","2022-06-30",3.75e+08,NA,2.175e+09,1.96e+08,NA,2.82e+09,NA,3.328e+09,7.15e+08,1.0586e+10,5.28e+08,NA,1.188e+09,3.102e+09,1.904e+09,2.447e+09,7.634e+09,1e+06,4.113e+09,-3.164e+09,-9.78e+08,2.952e+09,-7.71e+08,2.634e+09,1.089e+09,NA,2.002e+09,NA,NA,"HII"
"471","RCL",2022-08-19 16:04:06,"D/B/A Royal Caribbean Cruises L",39.75,10113090560,-20.787,NA,2.9760566,255059008,"USD","2022-06-30",2102205000,NA,565014000,229108000,172276000,3560888000,56579000,28125884000,1390596000,33943245000,760864000,5428380000,4255927000,17361934000,517884000,11719382000,30545147000,2831000,-1240191000,-2619481000,-551252000,3398098000,2588800000,809298000,NA,NA,7254939000,NA,NA,"RCL"
"472","RHI",2022-08-19 16:03:40,"Robert Half International Inc.",83.82,8917739520,6.16,13.212663,5.9810405,109568000,"USD","2022-06-30",590909000,NA,1091598000,NA,505303000,2260742000,NA,319272000,129053000,2933835000,154663000,NA,42155000,NA,33097000,1266873000,1466167000,110000,249670000,-47607000,-47607000,1467668000,1242900000,222268000,2500000,129053000,1265495000,NA,NA,"RHI"
"473","CDAY",2022-08-19 16:00:02,"Ceridian HCM Holding Inc.",67.49,9924214784,-0.553,NA,4.738034,153056992,"USD","2022-06-30",371200000,NA,151300000,NA,5401300000,6037500000,NA,172100000,2.58e+08,9082300000,5.1e+07,6800000,5530100000,1207200000,43200000,5699200000,6.988e+09,1500000,-346400000,-430700000,-430700000,2094300000,-520400000,2302200000,312500000,NA,2869900000,NA,141600000,"CDAY"
"474","ZION",2022-08-19 16:00:04,"Zions Bancorporation N.A.",57.65,8670139392,5.37,10.729981,1.6699028,150471008,"USD","2022-06-30",2.832e+09,1.249e+09,NA,NA,2.85e+08,4.822e+09,2.614e+10,1.555e+09,5.424e+10,8.7784e+10,7.9061e+10,NA,NA,6.67e+08,8.98e+08,8.0398e+10,8.2152e+10,NA,5.447e+09,-2.1e+09,-2.1e+09,5.192e+09,4.177e+09,NA,1.027e+09,7.22e+08,1.845e+09,NA,NA,"ZION"
"475","PNW",2022-08-19 16:04:03,"Pinnacle West Capital Corporati",77.97,8812910592,4.85,16.074226,1.491515,113044000,"USD","2022-06-30",29189000,NA,631664000,401482000,735813000,1798148000,NA,16849325000,3588345000,22501480000,436308000,NA,811847000,7241295000,6505703000,2022448000,16479957000,2712297000,3253772000,-57790000,-54814000,5908279000,5642617000,NA,265662000,NA,NA,113244000,1180656000,"PNW"
"476","SEE",2022-08-19 16:03:42,"Sealed Air Corporation",57.41,8341839360,3.61,15.911358,41.774544,145227008,"USD","2022-06-30",281200000,NA,733300000,932700000,6500000,2011100000,13100000,1.335e+09,425200000,6105400000,987800000,NA,485600000,3637100000,700800000,1505400000,5905700000,23300000,2993600000,-4951400000,-962300000,199700000,-2121300000,2173900000,147100000,126100000,2134200000,NA,NA,"SEE"
"477","LNC",2022-08-19 16:00:01,"Lincoln National Corporation",50.7,8421080576,4.83,10.242236,0.91651845,170226000,"USD","2022-06-30",1.567e+09,1.77e+08,6.56e+08,NA,2.6691e+10,3.2913e+10,1.07586e+11,NA,1.8162e+11,3.35769e+11,8.604e+09,NA,3.366e+09,7.396e+09,3.07215e+11,1.197e+10,3.26581e+11,4.546e+09,8.985e+09,-4.343e+09,-4.343e+09,9.188e+09,7.41e+09,1.778e+09,1.1872e+10,NA,NA,NA,NA,"LNC"
"478","AOS",2022-08-19 16:00:01,"A.O. Smith Corporation",62.52,9673078784,3.25,19.27077,5.396347,128477000,"USD","2022-06-30",359400000,1e+08,621500000,4.93e+08,57300000,1631200000,NA,623800000,81500000,3321400000,624500000,6800000,67100000,291600000,2.86e+08,928300000,1528900000,295200000,2984600000,-2040400000,-346400000,1792500000,807600000,627400000,357500000,NA,553100000,NA,NA,"AOS"
"479","PNR",2022-08-19 16:03:38,"Pentair plc.",49.42,8121034752,3.39,14.566372,3.1686347,164460000,"USD","2022-06-30",135100000,NA,536200000,6.95e+08,6200000,1462600000,NA,397500000,149500000,4872200000,372500000,NA,277100000,911500000,287400000,1056100000,2309200000,1700000,1250900000,-230100000,-230100000,2.563e+09,-299600000,2454800000,407800000,22900000,1540500000,NA,NA,"PNR"
"480","ROL",2022-08-19 16:00:01,"Rollins, Inc.",36.78,17992916992,0.67,54.53731,15.7093725,492416992,"USD","2022-06-30",220964000,5e+05,192577000,29515000,63442000,506998000,10900000,382779000,85727000,2167482000,50702000,1.5e+07,240503000,219858000,106292000,517744000,1021915000,492417000,575229000,-31149000,-31149000,1145567000,-35511000,742019000,439059000,5400000,109070000,NA,NA,"ROL"
"481","NWL",2022-08-19 16:00:04,"Newell Brands Inc.",20.86,8619423744,1.71,12.187135,2.1837995,413600000,"USD","2022-06-30",3.23e+08,NA,1.562e+09,2.522e+09,5.2e+07,4.757e+09,NA,1.701e+09,1.563e+09,1.4448e+10,1.7e+09,1.091e+09,8e+07,3.793e+09,1.578e+09,4.63e+09,1.0501e+10,4.39e+08,-2.164e+09,-1.579e+09,-9.56e+08,3.947e+09,-2.48e+09,3.45e+09,2.977e+09,7.86e+08,7.251e+09,NA,NA,"NWL"
"482","XRAY",2022-08-19 16:00:04,"DENTSPLY SIRONA Inc.",35.77,7708872192,1.68,21.297619,1.5826256,215452000,"USD","2022-03-31",3.74e+08,NA,7.07e+08,5.41e+08,NA,1.886e+09,NA,9.75e+08,1.27e+08,9.16e+09,2.85e+08,NA,5.3e+07,1.872e+09,9.22e+08,1.303e+09,4.254e+09,4.906e+09,NA,NA,NA,4.906e+09,-1.266e+09,3.944e+09,2.228e+09,NA,NA,NA,NA,"XRAY"
"483","FRT",2022-08-19 16:00:02,"Federal Realty Investment Trust",111.88,8975722496,3.48,31.623564,3.377321,80908200,"USD","2022-06-30",176559000,NA,187370000,NA,222712000,590537000,13515000,7196890000,9499000,7810441000,226660000,2015000,87397000,4028335000,236449000,316072000,4724702000,813000,NA,-1122913000,-1122913000,2636061000,2636061000,NA,NA,NA,3758161000,289856000,NA,"FRT"
"484","OGN",2022-08-19 16:03:39,"Organon & Co.",30.68,7797757952,4.34,7.064516,-6.857526,254330000,"USD","2022-06-30",5.45e+08,NA,1.499e+09,9.5e+08,7.8e+08,3.774e+09,NA,9.52e+08,6.47e+08,1.0614e+10,1.13e+09,9e+06,2.18e+08,8.884e+09,4.71e+08,2.396e+09,1.1751e+10,3e+06,-5.51e+08,-5.89e+08,-5.89e+08,-1.137e+09,-6.378e+09,4.603e+09,6.38e+08,NA,NA,NA,NA,"OGN"
"485","BEN",2022-08-19 16:00:02,"Franklin Resources, Inc.",28.76,13809471488,3.38,8.198224,1.1962528,498356992,"USD","2022-06-30",3806300000,NA,1414800000,NA,8147700000,13368800000,1658500000,1245900000,338300000,2.7596e+10,541700000,NA,1.072e+09,3382200000,6821900000,3057800000,13817200000,49800000,11997500000,-503600000,-503600000,11543700000,559200000,5807100000,5177400000,NA,NA,2235100000,NA,"BEN"
"486","UHS",2022-08-19 16:00:01,"Universal Health Services, Inc.",108.31,7879311360,9.82,10.995928,1.3550857,65717200,"USD","2022-06-30",132658000,NA,1835238000,209569000,258760000,2436225000,175799000,6331510000,440187000,13296103000,1861467000,66205000,396000,4599204000,496639000,1991698000,7387738000,733000,5829462000,-15535000,-15535000,5814660000,1902278000,3912382000,NA,51548000,NA,93705000,6188000,"UHS"
"487","NWSA",2022-08-19 16:00:04,"News Corporation",17.99,10466220032,1.05,17.047619,1.2722104,385454016,"USD","2022-06-30",1.822e+09,NA,1.565e+09,3.11e+08,3.34e+08,4.093e+09,5.49e+08,2.422e+09,1.745e+09,1.7221e+10,4.11e+08,2.66e+08,1.225e+09,2.736e+09,8.36e+08,3.519e+09,8.078e+09,6e+06,-2.293e+09,-1.27e+09,-1.27e+09,8.222e+09,-1.9e+08,5.169e+09,3.243e+09,4.22e+08,1.1779e+10,9.21e+08,NA,"NWSA"
"488","WYNN",2022-08-19 16:00:04,"Wynn Resorts, Limited",63.96,7241188864,-5.735,NA,-11.786375,113730000,"USD","2022-06-30",2014898000,NA,186380000,69075000,5605000,2371214000,NA,8953481000,207317000,11788531000,153816000,544632000,476226000,11367861000,68014000,1617269000,13162785000,1320000,-2601331000,-1575849000,9829000,-609362000,-865881000,90519000,1.66e+08,NA,3566498000,-764892000,NA,"WYNN"
"489","DXC",2022-08-19 16:03:38,"DXC Technology Company",26.25,5960710656,2.15,12.060465,1.2613095,229876992,"USD","2022-06-30",2.209e+09,NA,3.693e+09,NA,2.8e+08,6.848e+09,NA,3.237e+09,4.863e+09,1.8647e+10,7.95e+08,2.45e+08,1.228e+09,3.553e+09,2.725e+09,6.257e+09,1.3598e+10,2e+06,-4.239e+09,-7.46e+08,-5.63e+08,4.725e+09,1.026e+09,5.82e+08,3.117e+09,2.1e+08,9.708e+09,3.24e+08,5.2e+07,"DXC"
"490","IVZ",2022-08-19 16:03:34,"Invesco Ltd",18.8,8234414080,2.31,7.8354983,0.7416209,454940000,"USD","2022-06-30",936800000,26600000,747400000,NA,10271600000,11982400000,680800000,491400000,1211500000,30186700000,1352900000,NA,NA,1671200000,9.917e+09,1910900000,13499100000,113200000,7323200000,-3896400000,-801100000,11103200000,-4717400000,8646200000,7174400000,NA,7563200000,1573900000,NA,"IVZ"
"491","MHK",2022-08-19 16:00:01,"Mohawk Industries, Inc.",123.97,7512236544,14.45,8.182699,0.87349665,63533800,"USD","2022-07-02",223986000,2.65e+08,2105809000,2826044000,19037000,5940734000,NA,4986801000,369237000,14689487000,1359212000,609997000,44586000,1003707000,796847000,3924377000,6082549000,709000,7910657000,-1230490000,-1014999000,8600618000,5207903000,2536314000,856401000,310786000,1919742000,6320000,58451000,"MHK"
"492","PENN",2022-08-19 16:00:04,"PENN Entertainment, Inc.",34.75,5445053952,1.16,29.603449,1.4577409,158563008,"USD","2022-06-30",1708300000,NA,169400000,NA,48400000,2058900000,296300000,1.0721e+10,162900000,17880800000,38900000,55800000,93200000,2730400000,355500000,1085900000,14114800000,1700000,10200000,-451800000,-81300000,3747400000,-894300000,2799600000,1842100000,NA,4187300000,-8e+05,NA,"PENN"
"493","ALK",2022-08-19 16:00:01,"Alaska Air Group, Inc.",45.55,5761469440,1.6,28.40625,1.5165166,126765000,"USD","2022-06-30",7.78e+08,2.647e+09,4.01e+08,9.3e+07,2.4e+07,4.232e+09,NA,7.848e+09,6.79e+08,1.48e+10,2.86e+08,3.42e+08,2.812e+09,1.961e+09,2.633e+09,4.902e+09,1.1001e+10,1e+06,4.238e+09,-9.82e+08,-3.08e+08,3.799e+09,1.758e+09,NA,2.041e+09,NA,5.42e+08,NA,NA,"ALK"
"494","NCLH",2022-08-19 16:00:02,"Norwegian Cruise Line Holdings ",13.1,5553907200,-10.629,NA,6.1245356,421388992,"USD","2022-06-30",1903238000,NA,598256000,154397000,120187000,3131747000,NA,14436025000,946769000,19113200000,100336000,1005198000,2665003000,12239362000,271435000,5033462000,18211385000,419000,-6288441000,-377292000,-377292000,901815000,303156000,98134000,500525000,NA,7567129000,NA,NA,"NCLH"
"495","DVA",2022-08-19 16:00:02,"DaVita Inc.",107,8510072832,8.4,11.096429,14.211008,91300000,"USD","2022-06-30",262605000,100489000,2634821000,109522000,93132000,3264108000,382638000,6076353000,172958000,17100575000,402308000,197510000,752717000,8779637000,957526000,2310747000,14939580000,98000,741268000,-714854000,-111796000,604784000,-6599734000,7019778000,184740000,NA,578272000,1556211000,NA,"DVA"
"496","PVH",2022-08-19 16:00:01,"PVH Corp.",67.56,4519833600,13.81,4.8877625,0.86387837,66960500,"USD","2022-05-01",748700000,NA,872500000,1389700000,153600000,3.365e+09,158900000,2175800000,191500000,11889300000,1062200000,36200000,41700000,2216500000,792900000,2428700000,6620800000,87300000,4693300000,-2720500000,-668500000,5268500000,-729600000,2745900000,3252200000,4.1e+07,3208400000,NA,NA,"PVH"
"497","FOX",2022-08-19 16:00:04,"Fox Corporation",32.95,18920419328,2.11,15.5971575,1.5981158,242640992,"USD","2022-06-30",5.2e+09,NA,2.128e+09,NA,9.53e+08,8.281e+09,5.78e+08,2.159e+09,3.935e+09,2.2185e+10,3.02e+08,NA,8.95e+08,7.206e+09,7.15e+08,2.296e+09,1.0622e+10,6e+06,2.461e+09,-2.26e+08,-2.26e+08,1.1339e+10,4.107e+09,3.554e+09,3.678e+09,3.44e+09,9.098e+09,2.24e+08,NA,"FOX"
